country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
England,OWID_ENG,12-02-2021,12733865,12246166,487699,440658,347321,22.62,21.76,0.87,6171,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,13-02-2021,13165548,12675663,489885,431683,343430,23.39,22.52,0.87,6101,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,14-02-2021,13353631,12862909,490722,188083,337467,23.72,22.85,0.87,5995,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,15-02-2021,13575245,13082669,492576,221614,332885,24.12,23.24,0.88,5914,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,16-02-2021,13891042,13395338,495704,315797,333166,24.68,23.8,0.88,5919,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,17-02-2021,14318115,13817914,500201,427073,345184,25.44,24.55,0.89,6133,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,18-02-2021,14718938,14214176,504762,400823,346533,26.15,25.25,0.9,6157,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,19-02-2021,15046635,14537978,508657,327697,330396,26.73,25.83,0.9,5870,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,20-02-2021,15355176,14844087,511089,308541,312804,27.28,26.37,0.91,5557,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,21-02-2021,15471509,14958074,513435,116333,302554,27.49,26.57,0.91,5375,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,22-02-2021,15631937,15113158,518779,160428,293813,27.77,26.85,0.92,5220,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,23-02-2021,15926415,15398055,528360,294478,290768,28.3,27.36,0.94,5166,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,24-02-2021,16337561,15794992,542569,411146,288492,29.03,28.06,0.96,5125,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,25-02-2021,16785841,16227104,558737,448280,295272,29.82,28.83,0.99,5246,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,26-02-2021,17254844,16679881,574963,469003,315458,30.66,29.63,1.02,5604,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,27-02-2021,17641792,17051245,590547,386948,326659,31.34,30.29,1.05,5803,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,28-02-2021,17812739,17212804,599935,170947,334461,31.65,30.58,1.07,5942,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,01-03-2021,17985951,17373384,612567,173212,336288,31.95,30.87,1.09,5975,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,02-03-2021,18194919,17554700,640219,208968,324072,32.33,31.19,1.14,5757,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,03-03-2021,18469922,17785702,684220,275003,304623,32.81,31.6,1.22,5412,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,04-03-2021,18835355,18106090,729265,365433,292788,33.46,32.17,1.3,5202,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,05-03-2021,19258271,18491771,766500,422916,286204,34.21,32.85,1.36,5085,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,06-03-2021,19663577,18875389,788188,405306,288826,34.93,33.53,1.4,5131,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,07-03-2021,19812818,19015497,797321,149241,285726,35.2,33.78,1.42,5076,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,08-03-2021,20020354,19199233,821121,207536,290629,35.57,34.11,1.46,5163,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,09-03-2021,20248632,19380360,868272,228278,293388,35.97,34.43,1.54,5212,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,10-03-2021,20526312,19587080,939232,277680,293770,36.47,34.8,1.67,5219,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,11-03-2021,20807385,19798473,1008912,281073,281719,36.97,35.17,1.79,5005,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,12-03-2021,21187615,20111189,1076426,380230,275621,37.64,35.73,1.91,4897,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,13-03-2021,21683887,20568821,1115066,496272,288616,38.52,36.54,1.98,5128,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,14-03-2021,21921282,20791838,1129444,237395,301209,38.95,36.94,2.01,5351,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,15-03-2021,22284040,21122514,1161526,362758,323384,39.59,37.53,2.06,5745,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,16-03-2021,22717791,21493356,1224435,433751,352737,40.36,38.19,2.18,6267,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,17-03-2021,23201466,21886125,1315341,483675,382165,41.22,38.88,2.34,6790,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,18-03-2021,23757540,22337590,1419950,556074,421451,42.21,39.69,2.52,7488,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,19-03-2021,24393759,22873079,1520680,636219,458021,43.34,40.64,2.7,8137,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,20-03-2021,25150632,23559503,1591129,756873,495249,44.68,41.86,2.83,8799,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,21-03-2021,25476409,23854862,1621547,325777,507875,45.26,42.38,2.88,9023,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,22-03-2021,25823406,24137423,1685983,346997,505624,45.88,42.88,3,8983,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,23-03-2021,26226604,24406074,1820530,403198,501259,46.59,43.36,3.23,8905,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,24-03-2021,26710498,24681955,2028543,483894,501290,47.45,43.85,3.6,8906,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,25-03-2021,27166754,24940005,2226749,456256,487031,48.26,44.31,3.96,8653,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,26-03-2021,27761724,25284013,2477711,594970,481138,49.32,44.92,4.4,8548,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,27-03-2021,28330452,25651406,2679046,568728,454260,50.33,45.57,4.76,8070,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,28-03-2021,28709906,25903782,2806124,379454,461928,51.01,46.02,4.99,8207,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,29-03-2021,29033640,26090111,2943529,323734,458605,51.58,46.35,5.23,8148,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,30-03-2021,29443531,26266174,3177357,409891,459561,52.31,46.66,5.64,8165,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,31-03-2021,29973324,26454219,3519105,529793,466118,53.25,47,6.25,8281,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,01-04-2021,30507732,26576629,3931103,534408,477283,54.2,47.22,6.98,8479,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,02-04-2021,30791767,26644910,4146857,284035,432863,54.7,47.34,7.37,7690,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,03-04-2021,31024182,26719422,4304760,232415,384819,55.12,47.47,7.65,6837,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,04-04-2021,31090290,26746039,4344251,66108,340055,55.24,47.52,7.72,6041,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,05-04-2021,31164176,26765865,4398311,73886,304362,55.37,47.55,7.81,5407,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,06-04-2021,31380938,26820161,4560777,216762,276772,55.75,47.65,8.1,4917,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,07-04-2021,31812141,26879123,4933018,431203,262688,56.52,47.75,8.76,4667,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
England,OWID_ENG,08-04-2021,32270892,26934662,5336230,458751,251880,57.33,47.85,9.48,4475,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Equatorial Guinea,GNQ,16-03-2021,6565,5765,800,,,0.47,0.41,0.06,,Sinopharm/Beijing,Ministry of Health,https://guineasalud.org/estadisticas/
Equatorial Guinea,GNQ,17-03-2021,,,,,430,,,,306,Sinopharm/Beijing,Ministry of Health,https://guineasalud.org/estadisticas/
Equatorial Guinea,GNQ,18-03-2021,,,,,430,,,,306,Sinopharm/Beijing,Ministry of Health,https://guineasalud.org/estadisticas/
Equatorial Guinea,GNQ,19-03-2021,,,,,430,,,,306,Sinopharm/Beijing,Ministry of Health,https://guineasalud.org/estadisticas/
Equatorial Guinea,GNQ,20-03-2021,,,,,430,,,,306,Sinopharm/Beijing,Ministry of Health,https://guineasalud.org/estadisticas/
Equatorial Guinea,GNQ,21-03-2021,,,,,430,,,,306,Sinopharm/Beijing,Ministry of Health,https://guineasalud.org/estadisticas/
Equatorial Guinea,GNQ,22-03-2021,,,,,430,,,,306,Sinopharm/Beijing,Ministry of Health,https://guineasalud.org/estadisticas/
Equatorial Guinea,GNQ,23-03-2021,,,,,430,,,,306,Sinopharm/Beijing,Ministry of Health,https://guineasalud.org/estadisticas/
Equatorial Guinea,GNQ,24-03-2021,,,,,430,,,,306,Sinopharm/Beijing,Ministry of Health,https://guineasalud.org/estadisticas/
Equatorial Guinea,GNQ,25-03-2021,,,,,430,,,,306,Sinopharm/Beijing,Ministry of Health,https://guineasalud.org/estadisticas/
Equatorial Guinea,GNQ,26-03-2021,,,,,430,,,,306,Sinopharm/Beijing,Ministry of Health,https://guineasalud.org/estadisticas/
Equatorial Guinea,GNQ,27-03-2021,,,,,430,,,,306,Sinopharm/Beijing,Ministry of Health,https://guineasalud.org/estadisticas/
Equatorial Guinea,GNQ,28-03-2021,,,,,430,,,,306,Sinopharm/Beijing,Ministry of Health,https://guineasalud.org/estadisticas/
Equatorial Guinea,GNQ,29-03-2021,12155,9748,2407,,430,0.87,0.69,0.17,306,Sinopharm/Beijing,Ministry of Health,https://guineasalud.org/estadisticas/
Equatorial Guinea,GNQ,30-03-2021,,,,,460,,,,328,Sinopharm/Beijing,Ministry of Health,https://guineasalud.org/estadisticas/
Equatorial Guinea,GNQ,31-03-2021,,,,,490,,,,349,Sinopharm/Beijing,Ministry of Health,https://guineasalud.org/estadisticas/
Equatorial Guinea,GNQ,01-04-2021,14080,11090,2990,,521,1,0.79,0.21,371,Sinopharm/Beijing,Ministry of Health,https://guineasalud.org/estadisticas/
Estonia,EST,28-12-2020,207,,,,,0.02,,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,29-12-2020,516,,,309,309,0.04,,,233,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,30-12-2020,884,,,368,338,0.07,,,255,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,31-12-2020,1907,,,1023,567,0.14,,,427,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,01-01-2021,2487,,,580,570,0.19,,,430,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,02-01-2021,,,,,459,,,,346,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,03-01-2021,2517,,,,385,0.19,,,290,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,04-01-2021,2535,,,18,333,0.19,,,251,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,05-01-2021,3188,,,653,382,0.24,,,288,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,06-01-2021,5009,,,1821,589,0.38,,,444,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,07-01-2021,6632,,,1623,675,0.5,,,509,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,08-01-2021,7973,,,1341,784,0.6,,,591,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,09-01-2021,10197,,,2224,1099,0.77,,,828,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,10-01-2021,10749,,,552,1176,0.81,,,887,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,11-01-2021,10972,,,223,1205,0.83,,,908,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,12-01-2021,11896,,,924,1244,0.9,,,938,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,13-01-2021,13481,,,1585,1210,1.02,,,912,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,14-01-2021,14879,,,1398,1178,1.12,,,888,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,15-01-2021,16677,,,1798,1243,1.26,,,937,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,16-01-2021,17959,,,1282,1109,1.35,,,836,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,17-01-2021,18179,,,220,1061,1.37,,,800,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,18-01-2021,18275,,,96,1043,1.38,,,786,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,19-01-2021,19315,,,1040,1060,1.46,,,799,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,20-01-2021,20478,,,1163,1000,1.54,,,754,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,21-01-2021,21985,,,1507,1015,1.66,,,765,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,22-01-2021,24196,,,2211,1074,1.82,,,810,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,23-01-2021,25704,,,1508,1106,1.94,,,834,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,24-01-2021,25964,,,260,1112,1.96,,,838,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,25-01-2021,26126,,,162,1122,1.97,,,846,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,26-01-2021,27180,,,1054,1124,2.05,,,847,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
Estonia,EST,27-01-2021,29594,,,2414,1302,2.23,,,982,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",National Health Board,https://www.terviseamet.ee/et/uudised/covid-19-blogi-8-aprill-oopaevaga-lisandus-757-positiivset-testi
